Trained On,Tested On,Model,Accuracy,,,
b1000d30.csv,b100d100.csv,RandomForestClassifier(),0.695925926,,,
b1000d30.csv,b100d30.csv,RandomForestClassifier(),0.74037037,,,
b1000d30.csv,b5000d10.csv,RandomForestClassifier(),0.913703704,,,
b1000d30.csv,b5000d100.csv,RandomForestClassifier(),0.751481481,,,
b1000d30.csv,b5000d30.csv,RandomForestClassifier(),0.874074074,,,
b100d10.csv,b1000d10.csv,RandomForestClassifier(),0.686296296,,,
b100d10.csv,b1000d100.csv,RandomForestClassifier(),0.785925926,,,
b100d10.csv,b1000d30.csv,RandomForestClassifier(),0.674074074,,,
b100d10.csv,b100d100.csv,RandomForestClassifier(),0.717777778,,,
b100d10.csv,b100d30.csv,RandomForestClassifier(),0.729259259,,,
b100d10.csv,b5000d10.csv,RandomForestClassifier(),0.62037037,,,
b100d10.csv,b5000d100.csv,RandomForestClassifier(),0.708888889,,,
b100d10.csv,b5000d30.csv,RandomForestClassifier(),0.640740741,,,
b100d100.csv,b1000d10.csv,RandomForestClassifier(),0.682222222,,,
b100d100.csv,b1000d100.csv,RandomForestClassifier(),0.884074074,,,
b100d100.csv,b1000d30.csv,RandomForestClassifier(),0.615925926,,,
b100d100.csv,b100d10.csv,RandomForestClassifier(),0.707037037,,,
b100d100.csv,b100d30.csv,RandomForestClassifier(),0.725925926,,,
b100d100.csv,b5000d10.csv,RandomForestClassifier(),0.52037037,,,
b100d100.csv,b5000d100.csv,RandomForestClassifier(),0.864814815,,,
b100d100.csv,b5000d30.csv,RandomForestClassifier(),0.647407407,,,
b100d30.csv,b1000d10.csv,RandomForestClassifier(),0.758888889,,,
b100d30.csv,b1000d100.csv,RandomForestClassifier(),0.702222222,,,
b100d30.csv,b1000d30.csv,RandomForestClassifier(),0.759259259,,,
b100d30.csv,b100d10.csv,RandomForestClassifier(),0.71962963,,,
b100d30.csv,b100d100.csv,RandomForestClassifier(),0.690740741,,,
b100d30.csv,b5000d10.csv,RandomForestClassifier(),0.786666667,,,
b100d30.csv,b5000d100.csv,RandomForestClassifier(),0.687777778,,,
b100d30.csv,b5000d30.csv,RandomForestClassifier(),0.768148148,,,
b5000d10.csv,b1000d10.csv,RandomForestClassifier(),0.883333333,,,
b5000d10.csv,b1000d100.csv,RandomForestClassifier(),0.84962963,,,
b5000d10.csv,b1000d30.csv,RandomForestClassifier(),0.848148148,,,
b5000d10.csv,b100d10.csv,RandomForestClassifier(),0.694444444,,,
b5000d10.csv,b100d100.csv,RandomForestClassifier(),0.512962963,,,
b5000d10.csv,b100d30.csv,RandomForestClassifier(),0.538148148,,,
b5000d10.csv,b5000d100.csv,RandomForestClassifier(),0.845555556,,,
b5000d10.csv,b5000d30.csv,RandomForestClassifier(),0.855925926,,,
b5000d100.csv,b1000d10.csv,RandomForestClassifier(),0.792962963,,,
b5000d100.csv,b1000d100.csv,RandomForestClassifier(),0.900740741,,,
b5000d100.csv,b1000d30.csv,RandomForestClassifier(),0.717407407,,,
b5000d100.csv,b100d10.csv,RandomForestClassifier(),0.72,,,
b5000d100.csv,b100d100.csv,RandomForestClassifier(),0.872962963,,,
b5000d100.csv,b100d30.csv,RandomForestClassifier(),0.717037037,,,
b5000d100.csv,b5000d10.csv,RandomForestClassifier(),0.803703704,,,
b5000d100.csv,b5000d30.csv,RandomForestClassifier(),0.845185185,,,
b5000d30.csv,b1000d10.csv,RandomForestClassifier(),0.847037037,,,
b5000d30.csv,b1000d100.csv,RandomForestClassifier(),0.886296296,,,
b5000d30.csv,b1000d30.csv,RandomForestClassifier(),0.947777778,,,
b5000d30.csv,b100d10.csv,RandomForestClassifier(),0.697037037,,,
b5000d30.csv,b100d100.csv,RandomForestClassifier(),0.629259259,,,
b5000d30.csv,b100d30.csv,RandomForestClassifier(),0.627777778,,,
b5000d30.csv,b5000d10.csv,RandomForestClassifier(),0.874074074,,,
b5000d30.csv,b5000d100.csv,RandomForestClassifier(),0.874074074,,,
